date,product_id,category,region,price,quantity,discount,profit,month,day,weekend,stock_estimate,competitor_price
2015-12-12,FUR-FU-10004597,Furniture,West,55.5,3,0.0,21.645,12,12,1,59,7.5
2017-05-28,FUR-FU-10001185,Furniture,East,30.93,8,0.0,101.4504,5,28,1,92,-7.07
2015-11-20,FUR-FU-10002364,Furniture,West,7.38,3,0.0,6.4206,11,20,0,63,2.38
2017-05-29,FUR-FU-10003981,Furniture,Central,2.08,3,0.0,2.6208,5,29,0,80,-16.92
2015-09-08,FUR-FU-10001731,Furniture,South,2.67,8,0.0,8.1168,9,8,0,102,-21.33
2017-12-02,FUR-CH-10004983,Furniture,West,128.784,9,0.2,43.4646,12,2,1,78,107.784
2016-07-17,FUR-FU-10001847,Furniture,West,4.14,3,0.0,4.4712,7,17,1,30,-2.8600000000000003
2016-07-17,FUR-FU-10004164,Furniture,West,4.95,5,0.0,10.89,7,17,1,57,-12.05
2015-11-20,FUR-FU-10002874,Furniture,East,31.912,2,0.2,9.5736,11,20,0,98,80.912
2016-09-24,FUR-CH-10000988,Furniture,West,112.648,5,0.2,56.324,9,24,1,28,76.648
2016-10-21,FUR-TA-10003238,Furniture,East,330.588,2,0.4,-231.4116,10,21,0,58,326.588
2014-07-08,FUR-TA-10003715,Furniture,West,167.496,3,0.2,-87.9354,7,8,0,47,194.496
2015-03-13,FUR-CH-10004063,Furniture,West,228.784,4,0.2,102.9528,3,13,0,64,221.784
2015-03-13,FUR-FU-10001979,Furniture,West,40.97,8,0.0,91.7728,3,13,0,45,18.97
2017-12-02,FUR-CH-10001854,Furniture,South,350.98,2,0.0,168.4704,12,2,1,65,344.98
2017-11-30,FUR-FU-10003489,Furniture,West,8.61,3,0.0,9.5571,11,30,0,97,-14.39
2016-11-04,FUR-CH-10003298,Furniture,West,104.784,1,0.2,-14.4078,11,4,0,99,54.784000000000006
2016-11-04,FUR-CH-10000229,Furniture,West,216.784,3,0.2,-97.5528,11,4,0,76,240.784
2014-09-11,FUR-FU-10004006,Furniture,West,42.65,3,0.0,21.7515,9,11,0,73,13.65
2014-01-20,FUR-FU-10002918,Furniture,Central,90.98,3,0.0,30.0234,1,20,0,71,54.98
2014-01-20,FUR-FU-10002268,Furniture,Central,4.91,3,0.0,4.8609,1,20,0,45,53.91
2016-08-30,FUR-FU-10000672,Furniture,West,11.76,4,0.0,15.9936,8,30,0,37,-2.24
2017-10-05,FUR-CH-10002880,Furniture,East,110.691,2,0.1,2.4598,10,5,0,52,154.691
2017-09-03,FUR-FU-10004622,Furniture,Central,21.68,5,0.6,-105.69,9,3,1,97,-19.32
2016-10-03,FUR-FU-10001756,Furniture,Central,7.616,5,0.6,-29.512,10,3,0,70,3.616
2016-11-21,FUR-BO-10002598,Furniture,East,56.784,2,0.2,12.7764,11,21,0,53,39.784
2017-10-03,FUR-FU-10001934,Furniture,East,20.98,4,0.0,21.8192,10,3,0,68,-7.02
2014-04-29,FUR-CH-10001394,Furniture,South,280.792,2,0.2,70.198,4,29,0,51,282.792
2016-12-15,FUR-FU-10002364,Furniture,West,7.38,2,0.0,4.2804,12,15,0,35,-5.62
2016-03-29,FUR-BO-10004015,Furniture,East,59.995000000000005,5,0.5,-167.986,3,29,0,60,66.995
2016-12-14,FUR-FU-10002937,Furniture,East,99.23,4,0.0,198.46,12,14,0,76,52.23
2017-05-30,FUR-BO-10000330,Furniture,South,120.98,2,0.0,33.8744,5,30,0,101,93.98
2017-05-30,FUR-FU-10001731,Furniture,South,2.67,3,0.0,3.0438,5,30,0,96,6.67
2017-08-31,FUR-CH-10002331,Furniture,West,284.784,2,0.2,7.1196,8,31,0,26,235.784
2017-05-14,FUR-CH-10003981,Furniture,Central,179.886,5,0.3,-12.849,5,14,1,85,134.886
2016-10-31,FUR-CH-10002084,Furniture,Central,122.99,3,0.0,81.1734,10,31,0,63,97.99
2015-10-24,FUR-CH-10003956,Furniture,West,56.784,8,0.2,-73.8192,10,24,1,36,61.784
2014-11-03,FUR-TA-10001768,Furniture,South,157.506,6,0.4,-299.2614,11,3,0,57,141.506
2014-11-03,FUR-FU-10001468,Furniture,South,136.784,3,0.2,-51.294,11,3,0,46,163.784
2017-05-27,FUR-FU-10004963,Furniture,West,8.75,4,0.0,14.7,5,27,1,89,-39.25
2017-12-14,FUR-TA-10000577,Furniture,Central,243.747,4,0.3,-97.4988,12,14,0,43,264.747
2014-10-04,FUR-CH-10003298,Furniture,East,117.882,5,0.1,-6.549,10,4,1,79,90.882
2016-10-13,FUR-FU-10003535,Furniture,East,27.42,3,0.0,33.7266,10,13,0,29,-15.579999999999998
2017-03-04,FUR-FU-10004848,Furniture,Central,20.7,5,0.6,-77.625,3,4,1,45,51.7
2017-07-31,FUR-FU-10003142,Furniture,West,5.28,7,0.0,11.4576,7,31,0,81,3.28
2017-05-14,FUR-CH-10003298,Furniture,East,130.98,2,0.0,23.5764,5,14,1,22,152.98
2016-09-22,FUR-FU-10004586,Furniture,South,6.64,2,0.0,6.3744,9,22,0,35,-33.36
2016-12-02,FUR-FU-10004864,Furniture,East,12.07,6,0.0,23.8986,12,2,0,99,-28.93
2014-01-14,FUR-BO-10003433,Furniture,East,15.49,4,0.5,-53.2856,1,14,0,32,24.49
2017-06-03,FUR-BO-10002824,Furniture,South,120.784,2,0.2,0.0,6,3,1,77,110.784
2017-06-03,FUR-TA-10001932,Furniture,East,192.384,2,0.4,-115.4304,6,3,1,92,180.384
2014-09-15,FUR-FU-10000222,Furniture,East,25.984,4,0.2,16.8896,9,15,0,26,27.984
2016-11-20,FUR-BO-10004695,Furniture,South,144.784,2,0.2,10.8588,11,20,1,50,140.784
2015-07-24,FUR-FU-10001487,Furniture,South,6.98,3,0.0,6.0726,7,24,0,71,54.98
2016-10-09,FUR-FU-10004071,Furniture,East,83.208,4,0.2,-24.9624,10,9,1,90,40.208
2017-09-15,FUR-CH-10002961,Furniture,West,72.784,3,0.2,0.0,9,15,0,66,88.784
2017-09-15,FUR-FU-10001488,Furniture,West,105.98,5,0.0,105.98,9,15,0,93,84.97999999999999
2017-01-16,FUR-CH-10004626,Furniture,Central,100.89,3,0.0,72.6408,1,16,0,41,79.89
2014-11-17,FUR-BO-10002213,Furniture,East,400.784,10,0.2,-50.098,11,17,0,54,375.784
2014-10-20,FUR-TA-10003008,Furniture,South,109.53,3,0.4,-147.8655,10,20,0,54,72.52999999999999
2015-10-25,FUR-CH-10002439,Furniture,East,58.220000000000006,5,0.0,75.686,10,25,1,76,72.22
2017-11-16,FUR-FU-10003394,Furniture,West,69.96,2,0.0,23.7864,11,16,0,26,63.96
2014-03-01,FUR-CH-10000863,Furniture,Central,105.686,6,0.3,-172.1172,3,1,1,39,68.68599999999999
2015-07-30,FUR-CH-10002304,Furniture,Central,25.98,6,0.0,38.97,7,30,0,29,16.98
2015-11-01,FUR-CH-10000422,Furniture,East,81.891,4,0.1,21.8376,11,1,1,52,115.891
2015-06-05,FUR-CH-10004997,Furniture,East,169.182,9,0.1,169.182,6,5,0,84,186.182
2014-05-07,FUR-TA-10003469,Furniture,East,97.125,2,0.3,-38.85,5,7,0,30,141.125
2014-05-07,FUR-CH-10004675,Furniture,East,218.08,4,0.0,244.2496,5,7,0,65,231.08
2014-04-18,FUR-CH-10002602,Furniture,Central,105.686,3,0.3,-18.1176,4,18,0,96,119.686
2017-03-03,FUR-CH-10003968,Furniture,West,56.784,3,0.2,-17.0352,3,3,0,86,46.784
2016-10-22,FUR-FU-10003095,Furniture,West,33.98,3,0.0,30.582,10,22,1,87,41.98
2017-07-21,FUR-FU-10003274,Furniture,South,1.7600000000000002,5,0.0,3.872,7,21,0,52,34.76
2017-07-21,FUR-BO-10003441,Furniture,South,100.98,3,0.0,69.6762,7,21,0,70,77.98
2014-12-02,FUR-FU-10003849,Furniture,East,20.24,3,0.0,23.6808,12,2,0,72,-16.76
2014-12-02,FUR-CH-10004754,Furniture,East,29.98,8,0.0,64.7568,12,2,0,49,70.98
2016-05-26,FUR-CH-10004860,Furniture,West,80.784,6,0.2,-84.8232,5,26,0,48,122.784
2015-04-21,FUR-CH-10001891,Furniture,South,95.98,2,0.0,51.8292,4,21,0,45,135.98000000000002
2015-04-21,FUR-FU-10003394,Furniture,South,69.96,3,0.0,35.6796,4,21,0,83,115.96
2016-06-17,FUR-BO-10004218,Furniture,West,119.833,2,0.15,14.098,6,17,0,45,98.833
2017-01-13,FUR-BO-10001608,Furniture,Central,70.98,3,0.0,53.235,1,13,0,48,110.98
2014-09-06,FUR-FU-10001487,Furniture,West,6.98,6,0.0,12.1452,9,6,1,76,-33.02
2015-01-19,FUR-TA-10002855,Furniture,Central,102.438,1,0.3,-13.1706,1,19,0,99,83.438
2015-01-19,FUR-CH-10004875,Furniture,Central,49.826,4,0.3,-8.5416,1,19,0,69,5.8260000000000005
2016-12-25,FUR-CH-10000847,Furniture,West,232.784,3,0.2,52.3764,12,25,1,87,209.784
2016-12-25,FUR-TA-10001307,Furniture,West,349.45,5,0.0,629.01,12,25,1,85,363.45
2014-10-31,FUR-TA-10003954,Furniture,East,177.708,8,0.4,-734.5264,10,31,0,55,158.708
2016-12-15,FUR-TA-10003473,Furniture,West,188.06500000000003,3,0.5,-304.6653,12,15,0,48,218.06500000000003
2017-09-08,FUR-FU-10001095,Furniture,Central,10.592,2,0.6,-11.6512,9,8,0,62,17.592
2017-09-08,FUR-CH-10003535,Furniture,Central,42.686,5,0.3,-39.637,9,8,0,101,11.686
2017-02-20,FUR-FU-10002253,Furniture,West,34.352,2,0.2,16.3172,2,20,0,70,3.3519999999999968
2017-02-20,FUR-TA-10001039,Furniture,West,42.99,9,0.5,-185.7168,2,20,0,106,47.99
2017-10-26,FUR-TA-10001520,Furniture,South,71.37,5,0.0,60.6645,10,26,0,95,109.37
2017-05-12,FUR-FU-10000719,Furniture,East,8.57,5,0.0,15.426,5,12,0,86,-18.43
2015-09-05,FUR-FU-10000820,Furniture,South,16.99,4,0.0,12.2328,9,5,1,39,60.99
2014-10-10,FUR-FU-10003724,Furniture,West,6.696,7,0.2,3.5154,10,10,0,70,16.695999999999998
2014-11-05,FUR-FU-10000320,Furniture,West,3.34,6,0.0,8.8176,11,5,0,101,9.34
2015-12-17,FUR-FU-10000965,Furniture,Central,20.776,2,0.6,-19.7372,12,17,0,37,57.776
2017-07-21,FUR-CH-10000988,Furniture,West,112.648,2,0.2,22.5296,7,21,0,50,87.648
2015-05-20,FUR-FU-10001986,Furniture,South,40.784,4,0.2,20.392,5,20,0,100,24.784
2015-11-14,FUR-CH-10004287,Furniture,West,220.96,4,0.2,99.432,11,14,1,76,225.96
2015-11-14,FUR-CH-10001891,Furniture,West,76.784,3,0.2,20.1558,11,14,1,39,74.784
2017-12-14,FUR-FU-10002298,Furniture,Central,44.392,6,0.6,-292.9872,12,14,0,47,21.392
2017-12-14,FUR-FU-10004091,Furniture,Central,18.776,3,0.6,-26.7558,12,14,0,66,-1.2240000000000002
2016-04-08,FUR-FU-10003268,Furniture,South,39.98,4,0.0,31.984,4,8,0,87,17.979999999999997
2016-11-04,FUR-FU-10001889,Furniture,South,8.416,6,0.2,8.2056,11,4,0,59,-12.584
2015-06-18,FUR-CH-10002965,Furniture,South,160.784,4,0.2,56.2744,6,18,0,95,118.784
2014-05-26,FUR-CH-10003981,Furniture,Central,179.886,2,0.3,-5.1396,5,26,0,24,181.886
2017-07-06,FUR-CH-10001146,Furniture,West,40.712,3,0.2,-13.7403,7,6,0,48,60.712
2016-06-28,FUR-CH-10003535,Furniture,East,60.98,2,0.0,20.7332,6,28,0,23,55.98
2017-09-15,FUR-FU-10002445,Furniture,East,9.48,5,0.0,18.96,9,15,0,80,-27.52
2017-09-15,FUR-CH-10003606,Furniture,East,128.24,4,0.0,143.6288,9,15,0,70,99.24
2016-07-24,FUR-CH-10001708,Furniture,East,126.882,2,0.1,31.0156,7,24,1,49,96.882
2017-04-20,FUR-CH-10002602,Furniture,Central,105.686,3,0.3,-18.1176,4,20,0,54,91.686
2017-04-20,FUR-FU-10002456,Furniture,Central,2.912,5,0.6,-6.188,4,20,0,73,-22.088
2016-09-03,FUR-BO-10003159,Furniture,East,114.98,3,0.0,31.0446,9,3,1,94,153.98000000000002
2016-09-03,FUR-FU-10002364,Furniture,East,7.38,2,0.0,4.2804,9,3,1,70,28.38
2017-07-25,FUR-FU-10000732,Furniture,East,5.024,4,0.2,3.0144,7,25,0,57,28.024
2017-07-25,FUR-TA-10001771,Furniture,East,138.588,1,0.4,-34.647,7,25,0,59,105.588
2015-09-13,FUR-FU-10003975,Furniture,South,43.31,3,0.0,12.993,9,13,1,27,27.31
2016-11-10,FUR-FU-10003731,Furniture,West,9.98,1,0.0,2.7944,11,10,0,37,0.9800000000000004
2015-11-16,FUR-FU-10001215,Furniture,Central,17.252,2,0.6,-15.5268,11,16,0,45,17.252
2015-08-25,FUR-FU-10001473,Furniture,Central,10.052,2,0.6,-16.5858,8,25,0,77,42.052
2015-08-25,FUR-FU-10002240,Furniture,Central,1.576,5,0.6,-3.94,8,25,0,96,-32.424
2016-12-25,FUR-TA-10002607,Furniture,West,35.445,1,0.5,-24.1026,12,25,1,100,-7.555
2016-12-25,FUR-CH-10004754,Furniture,West,23.984,2,0.2,4.1972,12,25,1,31,28.984
2015-03-31,FUR-FU-10001085,Furniture,Central,7.46,3,0.6,-7.833,3,31,0,93,43.46
2017-09-14,FUR-CH-10002372,Furniture,East,56.686,2,0.3,-29.1528,9,14,0,41,60.686
2017-09-14,FUR-FU-10001057,Furniture,East,15.992,8,0.2,4.7976,9,14,0,46,-18.008
2014-06-17,FUR-FU-10003981,Furniture,West,2.08,3,0.0,2.6208,6,17,0,46,50.08
2017-12-28,FUR-FU-10004586,Furniture,Central,2.656,3,0.6,-2.3904,12,28,0,50,19.656
2017-12-28,FUR-CH-10004698,Furniture,Central,56.686,2,0.3,-3.2392,12,28,0,48,13.686
2017-12-28,FUR-FU-10001935,Furniture,Central,1.48,2,0.6,-1.406,12,28,0,49,43.48
2015-07-25,FUR-TA-10002041,Furniture,South,179.29,2,0.0,39.4438,7,25,1,59,131.29
2016-09-08,FUR-TA-10003008,Furniture,West,146.04,1,0.2,-12.7785,9,8,0,68,166.04
2017-10-15,FUR-FU-10000087,Furniture,West,22.72,1,0.0,9.3152,10,15,1,28,-9.28
2016-09-12,FUR-CH-10002073,Furniture,South,264.78,4,0.0,307.1448,9,12,0,88,238.78
2014-07-06,FUR-CH-10000155,Furniture,West,239.24,2,0.2,47.848,7,6,1,71,223.24
2014-04-20,FUR-FU-10000409,Furniture,West,14.98,4,0.0,27.5632,4,20,1,38,-11.02
2016-01-08,FUR-BO-10002545,Furniture,Central,260.98,6,0.0,407.1288,1,8,0,80,237.98
2017-04-17,FUR-CH-10003774,Furniture,West,72.784,3,0.2,-19.1058,4,17,0,61,94.784
2016-08-21,FUR-TA-10003569,Furniture,West,320.784,9,0.2,180.441,8,21,1,68,350.784
2016-09-05,FUR-TA-10003238,Furniture,South,550.98,3,0.0,314.0586,9,5,0,67,546.98
2015-10-15,FUR-FU-10004952,Furniture,Central,21.896,6,0.6,-95.2476,10,15,0,45,17.896
2015-12-01,FUR-CH-10001215,Furniture,West,400.784,5,0.2,125.245,12,1,0,73,436.784
2015-12-01,FUR-TA-10001705,Furniture,West,212.6,9,0.0,401.814,12,1,0,69,186.6
2015-05-31,FUR-CH-10002320,Furniture,Central,320.98,8,0.0,770.352,5,31,1,44,353.98
2017-09-18,FUR-FU-10002963,Furniture,South,5.08,4,0.0,6.9088,9,18,0,86,45.08
2015-05-24,FUR-CH-10002880,Furniture,Central,86.09299999999999,7,0.3,-163.5767,5,24,1,102,69.09299999999999
2017-12-10,FUR-FU-10002364,Furniture,South,7.38,2,0.0,4.2804,12,10,1,61,25.38
2017-07-29,FUR-BO-10004709,Furniture,West,57.98,2,0.0,25.5112,7,29,1,69,104.98
2014-12-16,FUR-CH-10001854,Furniture,West,280.784,5,0.2,70.196,12,16,0,67,323.784
2015-11-30,FUR-BO-10001608,Furniture,East,56.784,12,0.2,42.588,11,30,0,105,25.784
2014-07-14,FUR-FU-10001057,Furniture,East,15.992,2,0.2,1.1994,7,14,0,64,28.992
2016-09-02,FUR-FU-10000277,Furniture,Central,42.136,2,0.6,-75.8448,9,2,0,74,78.136
2016-09-30,FUR-BO-10003034,Furniture,East,104.784,5,0.2,-26.196,9,30,0,71,149.784
2015-04-25,FUR-CH-10003535,Furniture,Central,42.686,3,0.3,-23.7822,4,25,1,37,57.686
2017-11-19,FUR-TA-10001676,Furniture,East,26.658,3,0.4,-29.3238,11,19,1,51,14.658
2016-07-14,FUR-FU-10004848,Furniture,South,51.75,1,0.0,15.525,7,14,0,38,14.75
2016-01-10,FUR-FU-10000010,Furniture,West,4.970000000000001,5,0.0,7.7035,1,10,1,39,41.97
2015-06-28,FUR-FU-10004306,Furniture,West,155.44,4,0.2,46.632,6,28,1,40,186.44
2015-11-08,FUR-FU-10000308,Furniture,South,62.18,3,0.0,41.0388,11,8,1,24,104.18
2015-03-30,FUR-CH-10003298,Furniture,Central,91.686,4,0.3,-110.0232,3,30,0,38,114.686
2014-08-19,FUR-FU-10000723,Furniture,West,41.32,7,0.0,26.0316,8,19,0,83,-3.68
2015-11-01,FUR-CH-10001545,Furniture,East,102.582,2,0.1,13.6776,11,1,1,82,95.582
2014-12-15,FUR-FU-10001546,Furniture,Central,4.272,2,0.6,-7.476,12,15,0,58,-31.728
2015-08-21,FUR-CH-10003379,Furniture,East,199.486,3,0.3,-42.747,8,21,0,87,183.486
2015-08-21,FUR-FU-10000193,Furniture,East,25.984,1,0.2,-3.8976,8,21,0,83,18.984
2017-12-09,FUR-BO-10001519,Furniture,West,49.419,3,0.15,15.6978,12,9,1,76,26.419000000000004
2014-08-23,FUR-FU-10003274,Furniture,West,1.408,3,0.2,1.2672,8,23,1,75,10.408
2016-11-11,FUR-CH-10003774,Furniture,East,81.88199999999999,3,0.1,8.1882,11,11,0,98,41.88199999999999
2017-11-09,FUR-CH-10004675,Furniture,West,174.46400000000003,3,0.2,52.3392,11,9,0,77,173.46400000000003
2017-12-17,FUR-FU-10000308,Furniture,East,62.18,2,0.0,27.3592,12,17,1,63,106.18
2017-07-18,FUR-CH-10002647,Furniture,East,49.686,4,0.3,-14.196,7,18,0,74,53.686
2014-04-08,FUR-TA-10003748,Furniture,West,99.592,1,0.2,2.4898,4,8,0,54,93.592
2016-12-11,FUR-CH-10003774,Furniture,West,72.784,5,0.2,-31.843,12,11,1,82,35.784000000000006
2016-12-11,FUR-TA-10004619,Furniture,West,127.448,7,0.2,111.517,12,11,1,80,108.448
2016-09-02,FUR-TA-10001768,Furniture,South,157.506,3,0.4,-149.6307,9,2,0,71,132.506
2017-06-19,FUR-CH-10000785,Furniture,East,126.686,6,0.3,-43.4352,6,19,0,76,148.68599999999998
2017-06-19,FUR-FU-10004909,Furniture,East,12.928,3,0.2,7.272,6,19,0,70,58.928
2016-05-05,FUR-TA-10003392,Furniture,West,280.98,6,0.0,320.3172,5,5,0,56,280.98
2017-12-01,FUR-BO-10002598,Furniture,West,70.98,2,0.0,41.1684,12,1,0,65,101.98
2015-08-09,FUR-FU-10000320,Furniture,East,3.34,3,0.0,4.4088,8,9,1,48,-9.66
2016-11-14,FUR-FU-10000550,Furniture,East,4.98,4,0.0,6.5736,11,14,0,64,44.98
2017-11-26,FUR-TA-10001039,Furniture,Central,85.98,3,0.0,67.0644,11,26,1,101,91.98
2017-11-26,FUR-FU-10001473,Furniture,Central,13.73,2,0.0,9.8856,11,26,1,48,-16.27
2017-11-26,FUR-CH-10004287,Furniture,Central,276.2,3,0.0,240.294,11,26,1,95,251.2
2015-11-20,FUR-BO-10001337,Furniture,South,96.784,3,0.2,-36.294,11,20,0,78,50.78399999999999
2017-09-07,FUR-FU-10003623,Furniture,Central,27.06,5,0.0,37.884,9,7,0,90,62.06
2014-11-24,FUR-FU-10002045,Furniture,South,22.23,5,0.0,48.906,11,24,0,92,19.23
2017-03-11,FUR-TA-10004086,Furniture,East,51.588,3,0.4,-46.4292,3,11,1,63,77.588
2017-12-22,FUR-CH-10002647,Furniture,South,70.98,2,0.0,35.49,12,22,0,57,56.98
2017-12-22,FUR-TA-10003008,Furniture,West,91.275,2,0.5,-135.087,12,22,0,27,113.275
2015-12-25,FUR-FU-10000747,Furniture,South,45.98,6,0.0,46.8996,12,25,0,82,72.97999999999999
2014-07-22,FUR-CH-10000155,Furniture,West,239.24,3,0.2,71.772,7,22,0,68,280.24
2014-07-22,FUR-TA-10004767,Furniture,West,56.784,3,0.2,19.1646,7,22,0,30,88.78399999999999
2017-10-08,FUR-CH-10002372,Furniture,East,72.882,2,0.1,3.2392,10,8,1,56,106.882
2017-04-21,FUR-CH-10004218,Furniture,East,100.98,9,0.0,227.205,4,21,0,69,51.98
2017-08-17,FUR-CH-10002017,Furniture,Central,18.648,4,0.3,-2.1312,8,17,0,101,-15.352
2017-08-17,FUR-FU-10003247,Furniture,Central,8.392,2,0.6,-22.2388,8,17,0,66,5.392
2016-11-12,FUR-TA-10003392,Furniture,West,224.784,3,0.2,-8.4294,11,12,1,31,206.784
2016-11-13,FUR-FU-10004848,Furniture,West,9.77,2,0.0,7.2298,11,13,1,97,-25.23
2016-11-27,FUR-TA-10001039,Furniture,South,47.289,7,0.45,-114.3534,11,27,1,39,70.289
2016-10-28,FUR-FU-10003806,Furniture,East,151.36,5,0.0,75.68,10,28,0,30,151.36
2014-12-29,FUR-FU-10002111,Furniture,Central,2.9120000000000004,3,0.6,-4.8048,12,29,0,31,-40.088
2017-10-02,FUR-FU-10001424,Furniture,West,8.73,2,0.0,5.9364,10,2,0,60,47.73
2016-07-14,FUR-FU-10000073,Furniture,West,7.7,4,0.0,10.164,7,14,0,86,52.7
2016-03-08,FUR-FU-10003347,Furniture,East,14.2,8,0.0,44.304,3,8,0,96,-21.8
2016-12-24,FUR-FU-10000771,Furniture,West,6.28,7,0.0,18.4632,12,24,1,52,-17.72
2017-04-23,FUR-FU-10002445,Furniture,West,9.48,7,0.0,26.544,4,23,1,73,-19.52
2017-04-23,FUR-FU-10004864,Furniture,West,12.07,2,0.0,7.9662,4,23,1,96,46.07
2017-08-17,FUR-CH-10002024,Furniture,East,490.686,9,0.3,-630.882,8,17,0,99,524.6859999999999
2014-03-03,FUR-BO-10001972,Furniture,East,60.49,5,0.5,-199.617,3,3,0,69,49.49
2016-05-30,FUR-FU-10001037,Furniture,Central,9.48,5,0.0,21.33,5,30,0,89,48.48
2014-11-23,FUR-CH-10001973,Furniture,Central,77.686,2,0.3,-35.5136,11,23,1,70,83.686
2016-01-14,FUR-FU-10003374,Furniture,South,39.472,8,0.2,31.5776,1,14,0,104,10.472
2016-09-16,FUR-BO-10001918,Furniture,West,136.833,2,0.15,-12.8784,9,16,0,23,156.833
2015-11-13,FUR-FU-10000794,Furniture,West,9.14,7,0.0,21.7532,11,13,0,69,52.14
2017-09-09,FUR-FU-10000723,Furniture,East,33.056,2,0.2,-9.0904,9,9,1,95,37.056
2016-06-20,FUR-FU-10004270,Furniture,Central,19.23,3,0.0,23.6529,6,20,0,62,-12.77
2016-01-23,FUR-FU-10000719,Furniture,West,8.57,7,0.0,21.5964,1,23,1,92,-21.43
2015-05-26,FUR-FU-10003849,Furniture,West,20.24,1,0.0,7.8936,5,26,0,92,58.24
2014-11-18,FUR-TA-10002533,Furniture,Central,73.025,4,0.5,-175.26,11,18,0,42,91.025
2014-11-18,FUR-FU-10001546,Furniture,Central,4.272,2,0.6,-7.476,11,18,0,85,53.272
2014-11-18,FUR-BO-10003546,Furniture,Central,70.68599999999999,6,0.3,-30.294,11,18,0,31,89.68599999999999
2017-09-04,FUR-CH-10003817,Furniture,South,48.592,2,0.2,6.074,9,4,0,83,27.592
2014-03-29,FUR-TA-10001889,Furniture,Central,296.947,3,0.3,-152.7156,3,29,1,99,292.947
2016-11-05,FUR-CH-10004875,Furniture,West,56.944,2,0.2,9.9652,11,5,1,78,36.944
2016-10-16,FUR-TA-10001539,Furniture,East,142.182,1,0.4,-37.9152,10,16,1,77,155.182
2017-11-26,FUR-FU-10003623,Furniture,East,27.06,5,0.0,37.884,11,26,1,42,29.06
2017-12-05,FUR-FU-10001934,Furniture,East,20.98,2,0.0,10.9096,12,5,0,93,-0.0199999999999995
2014-03-18,FUR-FU-10004597,Furniture,West,55.5,2,0.0,14.43,3,18,0,88,11.5
2016-11-12,FUR-FU-10001037,Furniture,Central,3.792,6,0.6,-8.532,11,12,1,83,-18.208
2015-04-11,FUR-FU-10001290,Furniture,South,33.68,2,0.2,10.104,4,11,1,65,81.68
2015-04-11,FUR-FU-10000087,Furniture,South,18.176,3,0.2,14.3136,4,11,1,75,59.176
2015-12-25,FUR-BO-10002613,Furniture,East,224.784,2,0.2,56.196,12,25,0,91,175.784
2014-12-20,FUR-CH-10004875,Furniture,East,64.062,3,0.1,36.3018,12,20,1,38,101.062
2014-07-26,FUR-CH-10000553,Furniture,South,33.94,2,0.0,18.3276,7,26,1,82,15.939999999999998
2014-07-26,FUR-FU-10000719,Furniture,South,8.57,3,0.0,9.2556,7,26,1,88,43.57
2017-12-11,FUR-TA-10004289,Furniture,South,120.3125,6,0.45,-420.0,12,11,0,40,145.3125
2017-12-11,FUR-CH-10000225,Furniture,South,64.784,1,0.2,-12.147,12,11,0,42,14.784000000000006
2016-10-09,FUR-FU-10001488,Furniture,West,84.784,2,0.2,0.0,10,9,1,64,107.784
2014-12-30,FUR-TA-10004575,Furniture,East,174.588,3,0.4,-192.0468,12,30,0,89,215.588
2016-04-12,FUR-CH-10000225,Furniture,West,64.784,3,0.2,-36.441,4,12,0,79,58.784000000000006
2016-11-28,FUR-CH-10002647,Furniture,East,49.686,7,0.3,-24.843,11,28,0,53,4.686
2016-09-13,FUR-FU-10003664,Furniture,Central,95.46,14,0.0,387.5676,9,13,0,104,57.46000000000001
2017-11-29,FUR-CH-10000454,Furniture,South,195.184,2,0.2,48.796,11,29,0,60,204.184
2017-11-29,FUR-FU-10004017,Furniture,South,20.304,5,0.2,19.035,11,29,0,56,-24.696
2016-12-25,FUR-TA-10002958,Furniture,East,156.588,2,0.4,-120.0508,12,25,1,95,201.588
2016-12-25,FUR-CH-10003746,Furniture,East,288.882,3,0.1,173.3292,12,25,1,97,312.882
2016-09-08,FUR-FU-10003039,Furniture,West,43.13,1,0.0,14.6642,9,8,0,39,18.130000000000003
2015-05-14,FUR-BO-10004015,Furniture,West,101.9915,5,0.15,41.9965,5,14,0,41,134.9915
2015-05-14,FUR-FU-10001979,Furniture,West,40.97,3,0.0,34.4148,5,14,0,49,81.97
2015-05-14,FUR-CH-10003833,Furniture,West,48.784,2,0.2,-6.098,5,14,0,31,85.78399999999999
2015-05-14,FUR-CH-10004495,Furniture,West,240.784,3,0.2,81.2646,5,14,0,78,209.784
2016-05-30,FUR-FU-10003247,Furniture,West,20.98,8,0.0,11.7488,5,30,0,76,64.98
2014-04-08,FUR-TA-10004442,Furniture,East,172.11,1,0.4,-94.6605,4,8,0,31,221.11
2017-05-30,FUR-FU-10000820,Furniture,West,13.592,1,0.2,-0.3398,5,30,0,22,45.592
2016-03-13,FUR-CH-10004287,Furniture,East,193.34,2,0.3,-5.524,3,13,1,29,183.34
2017-04-10,FUR-FU-10003878,Furniture,East,12.223999999999998,3,0.2,6.4176,4,10,0,92,-36.776
2016-06-25,FUR-CH-10001146,Furniture,Central,42.623,2,0.3,-6.089,6,25,1,33,58.623
2016-06-25,FUR-FU-10003919,Furniture,Central,16.356,2,0.6,-26.1696,6,25,1,26,4.356000000000002
2015-03-24,FUR-FU-10003832,Furniture,West,9.38,5,0.0,13.132,3,24,0,58,43.38
